Product_ID,Product_Name,Category,Price,REGION_ID,REGION_NAME,Sales_ID,SALES_Date,Quantity,Total_amount
TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,76.6395,62521,Central,CA-2014-166191,12/5/2014,7,408.744
TEC-PH-10003273,AT&T TR1909W,Technology,131.0296,71203,South,CA-2014-158274,11/19/2014,4,503.96
TEC-PH-10004896,Nokia Lumia 521 (T-Mobile),Technology,41.986,71203,South,CA-2014-158274,11/19/2014,5,149.95
TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,7.25,71203,South,CA-2014-158274,11/19/2014,2,29
OFF-BI-10001890,Avery Poly Binder Pockets,Office Supplies,3.4368,6824,East,CA-2016-105018,11/28/2016,2,7.16
TEC-AC-10002323,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,22.984,90032,West,CA-2014-123260,8/26/2014,8,176.8
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,3.7224,75051,Central,CA-2016-157000,7/16/2016,3,37.224
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,6.255,75051,Central,CA-2016-157000,7/16/2016,3,20.016
FUR-BO-10002613,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",Furniture,112.392,10035,East,CA-2015-102281,10/12/2015,4,899.136
TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,20.0928,10035,East,CA-2015-102281,10/12/2015,6,71.76
OFF-PA-10000061,Xerox 205,Office Supplies,24.8832,10035,East,CA-2015-102281,10/12/2015,8,51.84
FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,46.9764,10035,East,CA-2015-102281,10/12/2015,3,626.352
OFF-AR-10003514,4009 Highlighters by Sanford,Office Supplies,6.567,10035,East,CA-2015-102281,10/12/2015,5,19.9
